Fecha,toneladas,dia_semana,dias_desde_festivo,dias_hasta_festivo,mes,trimestre,isla,toneladas_lag_1,toneladas_lag_2,toneladas_lag_3,toneladas_lag_7,toneladas_media_7d,toneladas_media_14d,toneladas_media_30d,toneladas_max_7d,toneladas_min_7d
2025-05-26,23.6618,0,25,4,5,2,TF,22.569434,23.663026,23.6425,24.99,23.687744428571428,23.530432,22.7712444,24.99,22.569434
2025-05-27,68.650015,1,26,3,5,2,GC,45.635852,69.075969,68.186488,45.704442,48.98137514285714,50.202525292857146,44.62984397666666,69.075969,22.8664
2025-05-27,23.6618,1,26,3,5,2,TF,23.6618,22.569434,23.663026,23.663026,23.49800157142857,23.49531585714286,23.559971066666662,23.663026,22.569434
2025-05-28,68.344094,2,27,2,5,2,GC,68.650015,45.635852,69.075969,45.715438000000006,52.259314142857136,51.69623007857143,46.14481414333333,69.075969,22.8664
2025-05-28,47.326052,2,27,2,5,2,TF,23.6618,23.6618,22.569434,23.643725,23.497826428571425,23.495140714285714,22.817137666666667,23.663026,22.569434
2025-05-29,23.01195,3,28,1,5,2,GC,68.344094,68.650015,45.635852,45.685037,55.49197928571427,52.48815065714286,47.23894628333333,69.075969,22.8664
2025-05-29,0.0,3,28,1,5,2,TF,47.326052,23.6618,23.6618,23.6425,26.881016,25.183978214285712,23.606548566666667,47.326052,22.569434
2025-05-30,23.154355,4,0,0,5,2,GC,23.01195,68.344094,68.650015,22.8664,52.25296685714285,50.02554204285714,46.43229891666667,69.075969,22.8664
2025-05-30,23.6425,4,0,0,5,2,TF,0.0,47.326052,23.6618,23.6425,23.503516,23.49384964285714,22.801434366666665,47.326052,0.0
2025-05-31,46.212676,5,1,76,5,2,GC,23.154355,23.01195,68.344094,68.186488,52.294103285714286,48.375279971428576,46.40189038333333,69.075969,23.01195
2025-05-31,23.6425,5,1,76,5,2,TF,23.6425,0.0,47.326052,23.663026,23.503516,23.492383499999995,21.983375966666664,47.326052,0.0
2025-06-01,23.282162,6,2,75,6,2,GC,46.212676,23.154355,23.01195,69.075969,49.15498728571429,47.47168414285714,47.17247105,69.075969,23.01195
2025-06-01,23.6618,6,2,75,6,2,TF,23.6425,23.6425,0.0,22.569434,23.500583714285717,23.490917357142852,21.966385966666667,47.326052,0.0
2025-06-02,101.6844882,0,3,74,6,2,GC,23.282162,46.212676,23.154355,45.635852,42.61301485714284,45.84330128571428,47.14102071666666,68.650015,23.01195
2025-06-02,23.664252,0,3,74,6,2,TF,23.6618,23.6425,23.6425,23.6618,23.656636,23.672190214285717,22.755112633333333,47.326052,0.0
2025-06-03,23.754408,1,4,73,6,2,GC,101.6844882,23.282162,46.212676,68.650015,50.61996288571428,49.80066901428571,48.95513452333333,101.6844882,23.01195
2025-06-03,23.664252,1,4,73,6,2,TF,23.664252,23.6618,23.6425,23.6618,23.65698628571429,23.577493928571425,22.742934366666667,47.326052,0.0
2025-06-04,0.0,2,5,72,6,2,GC,23.754408,101.6844882,23.282162,68.344094,44.206304742857135,48.232809442857146,48.93858132333333,101.6844882,23.01195
2025-06-04,23.664252,2,5,72,6,2,TF,23.664252,23.664252,23.6618,47.326052,23.657336571428573,23.5775815,22.78138943333333,47.326052,0.0
2025-06-05,46.809629,3,6,71,6,2,GC,0.0,23.754408,101.6844882,23.01195,34.442862742857145,44.96742101428571,46.21710332666667,101.6844882,0.0
2025-06-05,23.663026,3,6,71,6,2,TF,23.664252,23.664252,23.664252,0.0,20.27707942857143,23.57904771428571,21.978957033333334,23.664252,0.0
2025-06-06,23.300832,4,7,70,6,2,GC,46.809629,0.0,23.754408,23.154355,37.84253117142857,45.04774901428571,46.97204602666667,101.6844882,0.0
2025-06-06,23.663026,4,7,70,6,2,TF,23.663026,23.664252,23.664252,23.6425,23.65751171428571,23.58051385714285,22.76772456666667,23.664252,23.6425
2025-06-07,23.267613,5,8,69,6,2,GC,23.300832,46.809629,0.0,46.212676,37.86345645714285,45.07877987142857,46.16829069333333,101.6844882,0.0
2025-06-07,23.6618,5,8,69,6,2,TF,23.663026,23.663026,23.664252,23.6425,23.660444,23.58198,23.5564921,23.664252,23.6425
2025-06-08,46.031626,6,9,68,6,2,GC,23.267613,23.300832,46.809629,23.282162,34.58559031428571,41.87028879999999,46.57023044333334,101.6844882,0.0
2025-06-08,23.294,6,9,68,6,2,TF,23.6618,23.663026,23.663026,23.6618,23.66320114285714,23.58189242857143,23.55645123333333,23.664252,23.6618
2025-06-09,47.214459000000005,0,10,67,6,2,GC,46.031626,23.267613,23.300832,101.6844882,37.83551374285714,40.2242643,46.53179791,101.6844882,0.0
2025-06-09,23.663026,0,10,67,6,2,TF,23.294,23.6618,23.663026,23.664252,23.610658285714287,23.633647142857143,23.543507,23.664252,23.294
2025-06-10,70.189327,1,11,66,6,2,GC,47.214459000000005,46.031626,23.267613,23.754408,30.054081,40.33702194285714,46.535442376666666,47.214459000000005,0.0
2025-06-10,23.663026,1,11,66,6,2,TF,23.663026,23.294,23.6618,23.664252,23.61048314285714,23.633734714285712,23.543507,23.664252,23.294
2025-06-11,23.6347476,2,12,65,6,2,GC,70.189327,47.214459000000005,46.031626,0.0,36.68764085714285,40.446972800000005,47.336704376666674,70.189327,0.0
2025-06-11,23.663026,2,12,65,6,2,TF,23.663026,23.663026,23.294,23.664252,23.610308,23.633822285714285,23.587438666666667,23.664252,23.294
2025-06-12,69.997487,3,13,64,6,2,GC,23.6347476,70.189327,47.214459000000005,46.809629,40.06403337142857,37.253448057142855,45.37925786333333,70.189327,23.267613
2025-06-12,23.663026,3,13,64,6,2,TF,23.663026,23.663026,23.663026,23.663026,23.61013285714285,21.943606142857146,23.571092,23.663026,23.294
2025-06-13,23.01518,4,14,63,6,2,GC,69.997487,23.6347476,70.189327,23.300832,43.37658451428571,40.60955784285715,46.12123583,70.189327,23.267613
2025-06-13,23.664252,4,14,63,6,2,TF,23.663026,23.663026,23.663026,23.663026,23.61013285714286,23.633822285714285,23.57105113333333,23.663026,23.294
2025-06-14,46.297746,5,15,62,6,2,GC,23.01518,69.997487,23.6347476,23.267613,43.33577708571428,40.59961677142858,44.97983496666667,70.189327,23.01518
2025-06-14,23.663026,5,15,62,6,2,TF,23.664252,23.663026,23.663026,23.6618,23.610308,23.635376,23.57044863333333,23.664252,23.294
2025-06-15,47.166932,6,16,61,6,2,GC,46.297746,23.01518,69.997487,46.031626,46.625796085714285,40.605693200000005,44.60681081333334,70.189327,23.01518
2025-06-15,22.44806,6,16,61,6,2,TF,23.663026,23.664252,23.663026,23.294,23.61048314285714,23.63684214285714,23.5704895,23.664252,23.294
2025-06-16,76.52251100000001,0,17,60,6,2,GC,47.166932,46.297746,23.01518,47.214459000000005,46.787982657142855,42.3117482,44.637107746666665,70.189327,23.01518
2025-06-16,23.664252,0,17,60,6,2,TF,22.44806,23.663026,23.664252,23.663026,23.48963457142857,23.550146428571427,23.52999063333333,23.664252,22.44806
2025-06-17,46.711091,1,18,59,6,2,GC,76.52251100000001,47.166932,46.297746,70.189327,50.97484722857144,40.51446411428572,45.22575752666667,76.52251100000001,23.01518
2025-06-17,23.663026,1,18,59,6,2,TF,23.664252,22.44806,23.663026,23.663026,23.489809714285716,23.55014642857143,23.5300315,23.664252,22.44806
2025-06-18,46.216524,2,19,58,6,2,GC,46.711091,76.52251100000001,47.166932,23.6347476,47.62081351428572,42.15422718571429,45.24680982666666,76.52251100000001,23.01518
2025-06-18,23.682327,2,19,58,6,2,TF,23.663026,23.664252,22.44806,23.663026,23.489809714285716,23.550058857142854,23.614666366666665,23.664252,22.44806
2025-06-19,36.9256302,3,20,57,6,2,GC,46.216524,46.711091,76.52251100000001,69.997487,50.84678157142857,45.45540747142858,45.24464929333333,76.52251100000001,23.01518
2025-06-19,0.0,3,20,57,6,2,TF,23.682327,23.663026,23.664252,23.663026,23.492567,23.55134992857143,23.571077266666663,23.682327,22.44806
2025-06-20,46.952807,4,21,56,6,2,GC,36.9256302,46.216524,46.711091,23.01518,46.1222306,44.74940755714287,44.95202223333333,76.52251100000001,23.01518
2025-06-20,23.664252,4,21,56,6,2,TF,0.0,23.682327,23.663026,23.664252,20.112134714285716,21.861133785714287,22.78230973333333,23.682327,0.0
2025-06-21,46.18901,5,22,55,6,2,GC,46.952807,36.9256302,46.216524,46.297746,49.5418916,46.43883434285715,44.99326786666667,76.52251100000001,36.9256302
2025-06-21,0.0,5,22,55,6,2,TF,23.664252,0.0,23.682327,23.663026,20.112134714285716,21.861221357142856,22.782993966666663,23.682327,0.0
2025-06-22,46.789832,6,23,54,6,2,GC,46.18901,46.952807,36.9256302,47.166932,49.52635788571428,48.07607698571429,45.01006696666666,76.52251100000001,36.9256302
2025-06-22,22.347528,6,23,54,6,2,TF,0.0,23.664252,0.0,22.44806,16.731702428571428,20.171092785714283,21.994910633333333,23.682327,0.0
2025-06-23,109.9201227,0,24,53,6,2,GC,46.789832,46.18901,46.952807,76.52251100000001,49.47248645714286,48.130234557142856,45.8075147,76.52251100000001,36.9256302
2025-06-23,47.326052,0,24,53,6,2,TF,22.347528,0.0,23.664252,23.664252,16.717340714285715,20.103487642857143,21.9517449,23.682327,0.0
2025-06-24,47.38443,1,25,52,6,2,GC,109.9201227,46.789832,46.18901,46.711091,54.24357384285714,52.60921053571429,47.19863585666666,109.9201227,36.9256302
2025-06-24,23.6618,1,25,52,6,2,TF,47.326052,22.347528,0.0,23.663026,20.09759785714286,21.793703785714285,22.740512433333333,47.326052,0.0
2025-06-25,24.028145,2,26,51,6,2,GC,47.38443,109.9201227,46.789832,46.216524,54.33976512857142,50.98028932142858,46.47558455666667,109.9201227,36.9256302
2025-06-25,23.663026,2,26,51,6,2,TF,23.6618,47.326052,22.347528,23.682327,20.09742271428572,21.79361621428572,22.776924633333334,47.326052,0.0
2025-06-26,63.2470542,3,27,50,6,2,GC,24.028145,47.38443,109.9201227,36.9256302,51.1699967,51.008389135714296,45.755327656666665,109.9201227,24.028145
2025-06-26,0.0,3,27,50,6,2,TF,23.663026,23.6618,47.326052,0.0,20.094665428571428,21.793616214285716,22.776965500000003,47.326052,0.0
2025-06-27,62.4441519,4,28,49,6,2,GC,63.2470542,24.028145,47.38443,46.952807,54.93020012857143,50.52621536428571,45.57522896333334,109.9201227,24.028145
2025-06-27,23.663026,4,28,49,6,2,TF,0.0,23.663026,23.6618,23.664252,20.094665428571428,20.10340007142857,21.98823883333333,47.326052,0.0
2025-06-28,46.528881,5,29,48,6,2,GC,62.4441519,63.2470542,24.028145,46.18901,57.1432494,53.3425705,45.37856422666667,109.9201227,24.028145
2025-06-28,23.663026,5,29,48,6,2,TF,23.663026,0.0,23.663026,0.0,20.094490285714283,20.1033125,21.199471299999995,47.326052,0.0
2025-06-29,47.302631,6,30,47,6,2,GC,46.528881,62.4441519,63.2470542,46.789832,57.19180239999999,53.359080142857145,46.162461926666666,109.9201227,24.028145
2025-06-29,23.663026,6,30,47,6,2,TF,23.663026,23.663026,0.0,22.347528,23.47492257142857,20.1033125,21.98823883333333,47.326052,0.0
2025-06-30,87.3911782,0,31,46,6,2,GC,47.302631,46.528881,62.4441519,109.9201227,57.2650594,53.36877292857143,46.96740446,109.9201227,24.028145
2025-06-30,23.663026,0,31,46,6,2,TF,23.663026,23.663026,23.663026,47.326052,23.662850857142853,20.190095785714284,21.98892303333333,47.326052,0.0
2025-07-01,70.139203,1,32,45,7,3,GC,87.3911782,47.302631,46.528881,47.38443,54.04663875714285,54.1451063,48.3400212,87.3911782,24.028145
2025-07-01,22.462772,1,32,45,7,3,TF,23.663026,23.663026,23.663026,23.6618,20.28241857142857,20.19000821428571,21.98960723333333,23.663026,0.0
2025-07-02,0.0,2,33,44,7,3,GC,70.139203,87.3911782,47.302631,24.028145,57.2973206142857,55.818542871428576,49.90192256666667,87.3911782,24.028145
2025-07-02,23.663026,2,33,44,7,3,TF,22.462772,23.663026,23.663026,23.663026,20.11112885714285,20.10427578571429,21.949639633333334,23.663026,0.0
2025-07-03,46.426769,3,34,43,7,3,GC,0.0,70.139203,87.3911782,63.2470542,53.86472847142856,52.51736258571429,46.51243962666667,87.3911782,0.0
2025-07-03,23.6618,3,34,43,7,3,TF,23.663026,22.462772,23.663026,0.0,20.11112885714285,20.10289714285714,21.949598766666664,23.663026,0.0
2025-07-04,23.165324,4,35,42,7,3,GC,46.426769,0.0,70.139203,62.4441519,51.46183058571428,53.196015357142855,47.26818499333333,87.3911782,0.0
2025-07-04,23.6618,4,35,42,7,3,TF,23.6618,23.663026,22.462772,23.663026,23.491386,21.79302571428571,21.949517033333336,23.663026,22.462772
2025-07-05,23.115932,5,36,41,7,3,GC,23.165324,46.426769,0.0,46.528881,45.85056945714285,51.49690942857143,48.04036246,87.3911782,0.0
2025-07-05,23.664252,5,36,41,7,3,TF,23.6618,23.6618,23.663026,23.663026,23.491210857142853,21.792850571428573,21.9494353,23.663026,22.462772
2025-07-06,47.335582,6,37,40,7,3,GC,23.115932,23.165324,46.426769,47.302631,42.50586245714285,49.84883242857143,47.25057256,87.3911782,0.0
2025-07-06,22.345076,6,37,40,7,3,TF,23.664252,23.6618,23.6618,23.663026,23.491386,23.483154285714285,21.949476166666667,23.664252,22.462772
2025-07-07,70.427569,0,38,39,7,3,GC,47.335582,23.115932,23.165324,87.3911782,42.510569742857136,49.88781457142857,48.051730893333335,87.3911782,0.0
2025-07-07,23.663026,0,38,39,7,3,TF,22.345076,23.664252,23.6618,23.663026,23.30310742857143,23.482979142857143,21.9055445,23.664252,22.345076
2025-07-08,70.307349,1,39,38,7,3,GC,70.427569,47.335582,23.115932,70.139203,40.087197,47.06691787857143,49.62372942666666,70.427569,0.0
2025-07-08,23.663026,1,39,38,7,3,TF,23.663026,22.345076,23.664252,22.462772,23.30310742857143,21.792763,21.905585366666667,23.664252,22.345076
2025-07-09,103.3129057,2,40,37,7,3,GC,70.307349,70.427569,47.335582,0.0,40.11121785714285,48.70426923571428,50.43292019333333,70.427569,0.0
2025-07-09,23.643725,2,40,37,7,3,TF,23.663026,23.663026,22.345076,23.663026,23.474572285714288,21.79285057142857,21.91788623333333,23.664252,22.345076
2025-07-10,23.285979,3,41,36,7,3,GC,103.3129057,70.307349,70.427569,46.426769,54.870204385714274,54.36746642857143,52.30286841666667,103.3129057,23.115932
2025-07-10,0.0,3,41,36,7,3,TF,23.643725,23.663026,23.663026,23.6618,23.471815,21.79147192857143,21.917242866666665,23.664252,22.345076
2025-07-11,46.276145,4,42,35,7,3,GC,23.285979,103.3129057,70.307349,23.165324,51.56437724285714,51.51310391428571,50.73942348333333,103.3129057,23.115932
2025-07-11,23.6618,4,42,35,7,3,TF,0.0,23.643725,23.663026,23.6618,20.091557857142856,21.79147192857143,21.12847533333333,23.664252,0.0
2025-07-12,46.267574,5,43,34,7,3,GC,46.276145,23.285979,103.3129057,23.115932,54.8659231,50.35824627857143,51.49413673000001,103.3129057,23.115932
2025-07-12,23.6425,5,43,34,7,3,TF,23.6618,0.0,23.643725,23.664252,20.091557857142856,21.791384357142856,21.128434466666665,23.664252,0.0
2025-07-13,48.527239,6,44,33,7,3,GC,46.267574,46.276145,23.285979,47.335582,58.173300528571424,50.339581492857135,50.70313963,103.3129057,23.285979
2025-07-13,23.6618,6,44,33,7,3,TF,23.6425,23.6618,0.0,22.345076,20.088450428571427,21.789918214285716,21.12775026666667,23.663026,0.0
2025-07-14,69.0014469,0,45,32,7,3,GC,48.527239,46.267574,46.276145,70.427569,58.34353724285713,50.42705349285715,51.55354159666667,103.3129057,23.285979
2025-07-14,22.53388,0,45,32,7,3,TF,23.6618,23.6425,23.6618,23.663026,20.276553857142854,21.789830642857144,21.12766853333333,23.663026,0.0
2025-07-15,40.74582335,1,46,31,7,3,GC,69.0014469,48.527239,46.267574,70.307349,58.139805514285705,49.11350125714286,52.31033162666667,103.3129057,23.285979
2025-07-15,23.664252,1,46,31,7,3,TF,22.53388,23.6618,23.6425,23.663026,20.115247285714283,21.70917735714286,21.09003033333333,23.663026,0.0
2025-07-16,71.53890799999999,2,47,30,7,3,GC,40.74582335,69.0014469,48.527239,103.3129057,53.91673042142857,47.01397413928572,52.09629467166667,103.3129057,23.285979
2025-07-16,23.643725,2,47,30,7,3,TF,23.664252,22.53388,23.6618,23.643725,20.115422428571428,21.79499735714285,21.130570066666667,23.664252,0.0
2025-07-17,47.281029,3,48,29,7,3,GC,71.53890799999999,40.74582335,69.0014469,23.285979,49.377587892857136,52.12389613928571,51.93017457166666,71.53890799999999,23.285979
2025-07-17,23.643725,3,48,29,7,3,TF,23.643725,23.664252,22.53388,0.0,20.115422428571428,21.793618714285717,21.129885833333333,23.664252,0.0
2025-07-18,46.39417,4,49,28,7,3,GC,47.281029,71.53890799999999,40.74582335,46.276145,52.80545217857143,52.18491471071429,51.949172505,71.53890799999999,40.74582335
2025-07-18,23.643725,4,49,28,7,3,TF,23.643725,23.643725,23.664252,23.6618,23.493097428571428,21.792327642857146,21.129242466666668,23.664252,22.53388
2025-07-19,46.18257,5,50,27,7,3,GC,46.39417,47.281029,71.53890799999999,46.267574,52.82231289285714,53.84411799642857,51.95509403833333,71.53890799999999,40.74582335
2025-07-19,23.6425,5,50,27,7,3,TF,23.643725,23.643725,23.643725,23.6425,23.490515285714284,21.79103657142857,21.127955733333337,23.664252,22.53388
2025-07-20,47.489994,6,51,26,7,3,GC,46.18257,46.39417,47.281029,48.527239,52.81016946428571,55.491734996428576,52.26365869833333,71.53890799999999,40.74582335
2025-07-20,22.479975,6,51,26,7,3,TF,23.6425,23.643725,23.643725,23.6618,23.490515285714288,21.78948285714285,21.916039066666663,23.664252,22.53388
2025-07-21,45.929799,0,52,25,7,3,GC,47.489994,46.18257,46.39417,69.0014469,52.66199160714285,55.502764425,52.281564931666665,71.53890799999999,40.74582335
2025-07-21,0.0,0,52,25,7,3,TF,22.479975,23.6425,23.643725,22.53388,23.321683142857147,21.7991185,21.876563166666664,23.664252,22.479975
2025-07-22,47.370211,1,53,24,7,3,GC,45.929799,47.489994,46.18257,40.74582335,49.36604190714286,53.752923710714285,52.272924565,71.53890799999999,40.74582335
2025-07-22,47.28745,1,53,24,7,3,TF,0.0,22.479975,23.6425,23.664252,20.10255742857143,20.108902357142856,21.876563166666664,23.664252,0.0
2025-07-23,24.081666,2,54,23,7,3,GC,47.370211,45.929799,47.489994,71.53890799999999,50.312383,52.11455671071428,52.29227053166666,71.53890799999999,45.929799
2025-07-23,23.643725,2,54,23,7,3,TF,47.28745,0.0,22.479975,23.643725,23.4773,21.796361214285717,22.7078939,47.28745,0.0
2025-07-24,93.548336,3,55,22,7,3,GC,24.081666,47.370211,45.929799,47.281029,43.532777,46.45518244642857,49.430988641666666,47.489994,24.081666
2025-07-24,23.64495,3,55,22,7,3,TF,23.643725,47.28745,0.0,23.643725,23.477300000000003,21.796361214285717,21.918483,47.28745,0.0
2025-07-25,69.647092,4,56,21,7,3,GC,93.548336,24.081666,47.370211,46.39417,50.14239228571428,51.47392223214286,50.96978550833333,93.548336,24.081666
2025-07-25,22.6478,4,56,21,7,3,TF,23.64495,23.643725,47.28745,23.643725,23.477475,23.48528621428571,21.91792133333333,47.28745,0.0
2025-07-26,46.831366,5,57,20,7,3,GC,69.647092,93.548336,24.081666,46.18257,53.46423828571427,53.143275589285714,52.490417075,93.548336,24.081666
2025-07-26,23.643725,5,57,20,7,3,TF,22.6478,23.64495,23.643725,23.6425,23.335200000000004,23.412857642857144,21.884080466666664,47.28745,0.0
2025-07-27,46.885508,6,58,19,7,3,GC,46.831366,69.647092,93.548336,47.489994,53.55692342857143,53.18354644642857,51.94322746833333,93.548336,24.081666
2025-07-27,23.275,6,58,19,7,3,TF,23.643725,22.6478,23.64495,22.479975,23.335375,23.412945142857144,22.67220463333333,47.28745,0.0
2025-07-28,103.4131287,0,59,18,7,3,GC,46.885508,46.831366,69.647092,45.929799,53.470568285714286,53.06627994642857,51.424606005,93.548336,24.081666
2025-07-28,23.6425,0,59,18,7,3,TF,23.275,23.643725,22.6478,0.0,23.44895,23.38531657142857,22.659270433333333,47.28745,0.0
2025-07-29,93.656855,1,60,17,7,3,GC,103.4131287,46.885508,46.831366,47.370211,61.68247252857143,55.52425721785715,53.32074759499999,103.4131287,24.081666
2025-07-29,23.64495,1,60,17,7,3,TF,23.6425,23.275,23.643725,47.28745,26.82645,23.464503714285712,22.65858623333333,47.28745,22.6478
2025-07-30,69.973049,2,61,16,7,3,GC,93.656855,103.4131287,46.885508,24.081666,68.29485024285715,59.30361662142857,54.865888395,103.4131287,24.081666
2025-07-30,23.6425,2,61,16,7,3,TF,23.64495,23.6425,23.275,23.643725,23.44895,23.463125,22.6579837,23.64495,22.6478
2025-07-31,58.5228447,3,62,15,7,3,GC,69.973049,93.656855,103.4131287,93.548336,74.8507621,59.19176955,54.28528408833333,103.4131287,46.831366
2025-07-31,23.643725,3,62,15,7,3,TF,23.6425,23.64495,23.6425,23.64495,23.448775,23.463037499999995,22.6572995,23.64495,22.6478
2025-08-01,46.552449,4,63,14,8,3,GC,58.5228447,69.973049,93.656855,69.647092,69.84712048571429,59.99475638571429,53.898072145,103.4131287,46.831366
2025-08-01,22.587775,4,63,14,8,3,TF,23.643725,23.6425,23.64495,22.6478,23.4486,23.4630375,22.6966646,23.64495,22.6478
2025-08-02,46.276806,5,64,13,8,3,GC,46.552449,58.5228447,69.973049,46.831366,66.54788577142857,60.00606202857143,55.449820445,103.4131287,46.552449
2025-08-02,23.27745,5,64,13,8,3,TF,22.587775,23.643725,23.6425,23.643725,23.440025,23.3876125,22.660822900000003,23.64495,22.587775
2025-08-03,46.775674,6,65,12,8,3,GC,46.276806,46.552449,58.5228447,46.885508,66.46866291428572,60.01279317142858,55.44482167833334,103.4131287,46.276806
2025-08-03,23.714775,6,65,12,8,3,TF,23.27745,22.587775,23.643725,23.275,23.3877,23.3615375,22.64801123333333,23.64495,22.587775
2025-08-04,105.9353993,0,66,11,8,3,GC,46.775674,46.276806,46.552449,103.4131287,66.45297234285714,59.96177031428572,56.231833345000005,103.4131287,46.276806
2025-08-04,23.643725,0,66,11,8,3,TF,23.714775,23.27745,22.587775,23.6425,23.450525,23.4497375,22.649777066666665,23.714775,22.587775
2025-08-05,69.63621,1,67,10,8,3,GC,105.9353993,46.775674,46.276806,93.656855,66.81329671428571,64.24788462142858,58.992482255000006,105.9353993,46.276806
2025-08-05,23.6618,1,67,10,8,3,TF,23.643725,23.714775,23.27745,23.64495,23.4507,25.138575,22.64909283333333,23.714775,22.587775
2025-08-06,82.72570379999999,2,68,9,8,3,GC,69.63621,105.9353993,46.775674,69.973049,63.381776,65.83831312142857,59.73583652166667,105.9353993,46.276806
2025-08-06,23.663026,2,68,9,8,3,TF,23.6618,23.643725,23.714775,23.6425,23.453107142857142,23.451028571428573,22.69298363333333,23.714775,22.587775
2025-08-07,69.558048,3,69,8,8,3,GC,82.72570379999999,69.63621,105.9353993,58.5228447,65.20358382857144,70.02717296428571,60.14577434833333,105.9353993,46.276806
2025-08-07,23.663026,3,69,8,8,3,TF,23.663026,23.6618,23.643725,23.643725,23.456039428571422,23.45240721428572,22.69298363333333,23.714775,22.587775
2025-08-08,46.068148,4,70,7,8,3,GC,69.558048,82.72570379999999,69.63621,46.552449,66.78004144285714,68.3135809642857,60.12079764833334,105.9353993,46.276806
2025-08-08,23.616438,4,70,7,8,3,TF,23.663026,23.663026,23.6618,22.587775,23.458796714285715,23.45369835714285,22.69298363333333,23.714775,22.587775
2025-08-09,46.550146,5,71,6,8,3,GC,46.068148,69.558048,82.72570379999999,46.276806,66.71085558571428,66.62937067857143,58.21263905833334,105.9353993,46.068148
2025-08-09,0.0,5,71,6,8,3,TF,23.616438,23.663026,23.663026,23.27745,23.60574857142857,23.522886785714284,22.692074066666667,23.714775,23.27745
2025-08-10,46.313633,6,72,5,8,3,GC,46.550146,46.068148,69.558048,46.775674,66.74990415714285,66.60928353571428,58.98811129166666,105.9353993,46.068148
2025-08-10,23.643725,6,72,5,8,3,TF,0.0,23.616438,23.663026,23.714775,20.28039857142857,21.834049285714286,22.692074066666667,23.714775,0.0
2025-08-11,59.1408023,0,73,4,8,3,GC,46.313633,46.550146,46.068148,105.9353993,66.6838983,66.56843532142857,58.98936089166667,105.9353993,46.068148
2025-08-11,23.6425,0,73,4,8,3,TF,23.643725,0.0,23.616438,23.643725,20.27024857142857,21.860386785714287,22.691471566666667,23.663026,0.0
2025-08-12,46.172212,1,74,3,8,3,GC,59.1408023,46.313633,46.550146,69.63621,59.99895587142857,63.40612629285714,59.418468501666666,82.72570379999999,46.068148
2025-08-12,47.3236,1,74,3,8,3,TF,23.6425,23.643725,0.0,23.6618,20.27007357142857,21.860386785714287,22.691471566666667,23.663026,0.0
2025-08-13,69.686296,2,75,2,8,3,GC,46.172212,59.1408023,46.313633,82.72570379999999,56.64695615714286,60.01436607857143,59.339967601666665,82.72570379999999,46.068148
2025-08-13,23.501194,2,75,2,8,3,TF,47.3236,23.6425,23.643725,23.663026,23.65033071428571,23.55171892857143,23.480198233333333,47.3236,0.0
2025-08-14,46.394924,3,76,1,8,3,GC,69.686296,46.172212,59.1408023,69.558048,54.78418361428571,59.99388372142857,59.362795905,69.686296,46.068148
2025-08-14,0.0,3,76,1,8,3,TF,23.501194,47.3236,23.6425,23.663026,23.627211857142857,23.541625642857145,23.512442033333336,47.3236,0.0
2025-08-15,46.426959,4,0,0,8,3,GC,46.394924,69.686296,46.172212,46.068148,51.47516589999999,59.127603671428574,59.55109926,69.686296,46.068148
2025-08-15,23.663026,4,0,0,8,3,TF,0.0,23.501194,47.3236,23.616438,20.24677957142857,21.852788142857143,22.723633633333336,47.3236,0.0
2025-08-16,69.289019,5,1,57,8,3,GC,46.426959,46.394924,69.686296,46.550146,51.52642461428571,59.11864009999999,58.71403429333333,69.686296,46.172212
2025-08-16,23.664252,5,1,57,8,3,TF,23.663026,0.0,23.501194,0.0,20.253435,21.929591785714283,22.724277,47.3236,0.0
2025-08-17,46.301402,6,2,56,8,3,GC,69.289019,46.426959,46.394924,46.313633,54.77483504285714,60.7623696,59.44763396,69.686296,46.172212
2025-08-17,22.310748,6,2,56,8,3,TF,23.664252,23.663026,0.0,23.643725,23.63404242857143,21.9572205,22.72496123333333,47.3236,0.0
2025-08-18,128.6809757,0,3,55,8,3,GC,46.301402,69.289019,46.426959,59.1408023,54.77308775714285,60.72849302857143,59.444541693333335,69.686296,46.172212
2025-08-18,23.663026,0,3,55,8,3,TF,22.310748,23.664252,23.663026,23.6425,23.443617142857143,21.85693285714286,22.680528666666664,47.3236,0.0
2025-08-19,46.199166000000005,1,4,54,8,3,GC,128.6809757,46.301402,69.289019,46.172212,64.70739824285714,62.35317705714287,62.19448855,128.6809757,46.172212
2025-08-19,0.0,1,4,54,8,3,TF,23.663026,22.310748,23.664252,47.3236,23.446549428571423,21.858311500000003,22.681212866666662,47.3236,0.0
2025-08-20,93.2380835,2,5,53,8,3,GC,46.199166000000005,128.6809757,46.301402,69.686296,64.71124881428571,60.67910248571428,62.15146095,128.6809757,46.199166000000005
2025-08-20,23.6425,2,5,53,8,3,TF,0.0,23.663026,22.310748,23.501194,16.686035142857143,20.16818292857143,21.931880366666668,23.664252,0.0
2025-08-21,69.559547,3,6,52,8,3,GC,93.2380835,46.199166000000005,128.6809757,46.394924,68.07578988571427,61.42998675,63.728403766666666,128.6809757,46.199166000000005
2025-08-21,0.0,3,6,52,8,3,TF,23.6425,0.0,23.663026,0.0,16.706221714285714,20.16671678571428,22.7199637,23.664252,0.0
2025-08-22,93.0747354,4,7,51,8,3,GC,69.559547,93.2380835,46.199166000000005,46.426959,71.38502174285715,61.43009382142857,64.4680483,128.6809757,46.199166000000005
